FilerEIN,TaxYear,BusinessName,Address,City,StateCode,ZipCode,PaidInternalFunds,ContributionsReceivedAndDelivered,GroupEIN,BusinessNameLine2Txt
208802884,2020,FRIENDS FOR DEBRA HEFFERNAN,18 GRISTMILL COURT,WILMINGTON,DE,19803,600,,272120159,
208802884,2020,FRIENDS FOR JOHN CARNEY,PO BOX 2162,WILMINGTON,DE,19899,1000,,475070646,
208802884,2020,FRIENDS FOR STEPHANIE BARRY,5222 NEW KENT ROAD,WILMINGTON,DE,19808,600,,830945833,
208802884,2020,FRIENDS FOR YVANNA CANCELA,2807 GEARY PL UNIT 2506,LAS VEGAS,NV,89109,5000,,814619931,
208802884,2020,FRIENDS OF BECKY WHITELY,PO BOX 405,CANTOOCOOK,NH,03229,1000,,843537325,
208802884,2020,FRIENDS OF CAROL BLOOD,2812 JACK PINE STREET,BELLEVUE,NE,68123,500,,463940468,
208802884,2020,FRIENDS OF CHARON,39 WOOD HILL ROAD,PITTSFORD,NY,14534,1000,,843708613,
208802884,2020,FRIENDS OF CINDY ROSENWALD,101 WELLINGTON STREET,NASHUA,NH,03064,2000,,830627490,
208802884,2020,FRIENDS OF ERIC MORRISON,223 WEST GENERAL GREY COURT,NEWARK,DE,19702,600,,833855776,
208802884,2020,FRIENDS OF ERICA BEUMEL,1994 KLONDIKE RD,WEST LAFAYETTE,IN,47906,500,,999999999,
208802884,2020,FRIENDS OF FELTES,PO BOX 623,CONCORD,NH,03302,2000,,471093993,
208802884,2020,FRIENDS OF JAY KAHN,135 DARLING ROAD,KEENE,NH,03431,2000,,812863851,
208802884,2020,FRIENDS OF JON MORGAN,267 SOUTH ROAD,BRENTWOOD,NH,03833,2000,,822706647,
208802884,2020,FRIENDS OF KEVIN CAVANAUGH,368 TORY ROAD,MANCHESTER,NH,03104,2000,,821117722,
208802884,2020,FRIENDS OF KYLE EVANS GAY,2400 HEATHER ROAD WEST,WILMINGTON,DE,19803,600,,842602212,
208802884,2020,FRIENDS OF LISA REYNOLDS,PO BOX 42307,PORTLAND,OR,972420307,1000,,843261627,
208802884,2020,FRIENDS OF LIZ STEFANICS,P O BOX 720,CERRILLOS,NM,87010,5000,,475465917,
208802884,2020,FRIENDS OF MARIE PINKNEY,334 VICTORIA BLVD,NEWARK,DE,19702,600,,844070603,
208802884,2020,FRIENDS OF MARTHA PASCHKE,14 BROOKFIELD LANE,GENEVA,IL,60134,1000,,833201123,
208802884,2020,FRIENDS OF MAURA HIRSCHAUER,551 VIKING DRIVE,BATAVIA,IL,60510,1000,,843061452,
208802884,2020,FRIENDS OF NNAMDI CHUKWUOCHA,PO BOX 9350,WILMINGTON,DE,19809,600,,262519837,
208802884,2020,FRIENDS OF PHILIP SPAGNUOLO,58 WINTER STREET,LACONIA,NH,03246,2000,,834696915,
208802884,2020,FRIENDS OF RACHAEL KING,24 ROBIN WAY,MAGNOLIA,DE,19962,600,,851705321,
208802884,2020,PERKINS KWOKA FOR NEW HAMPSHIRE,37 LANGDON STREET,PORTSMOUTH,NH,03801,1000,,474679141,
208802884,2020,FRIENDS OF SARAH MCBRIDE,2316 WEST 17TH STREET,WILMINGTON,DE,19806,600,,842270392,
208802884,2020,FRIENDS OF SEAN LYNN,282 TROON ROAD,DOVER,DE,19904,600,,465222196,
208802884,2020,FRIENDS OF SHANNON CHANDLEY,3 HIGH MEADOW LANE,AMHERST,NH,03031,2000,,824779456,
208802884,2020,FRIENDS OF SUE PRENTISS,6 BATCHELDER AVENUE,WEST LEBANON,NH,03784,1000,,851225334,
208802884,2020,FRIENDS TO ELECT SCOTT HOTTENSTEIN,PO BOX 2328,RIVERVIEW,FL,33568,1000,,823222008,
208802884,2020,GERALD P ORTIZ Y PINO FOR STATE SENATE,400 12TH STREET NORTHWEST,ALBUQUERQUE,NM,87102,2500,,999999999,
208802884,2020,HOME MEANS NEVADA,401 SOUTH CURRY STREET,CARSON CITY,NV,89703,25000,,832554582,
208802884,2020,HOUSE DEMOCRATIC CAMPAIGN COMMITTEE - MO,3452 CRITTENDEN STREET,ST LOUIS,MO,63110,7500,,814882899,
208802884,2020,HOUSE DEMOCRATIC CAUCUS,425 5TH AVENUE NORTH SUITE 550,NASHVILLE,TN,37243,10000,,620911028,
208802884,2020,HOUSE DEMOCRATS PAC,PO BOX 9520,WILMINGTON,DE,19809,5000,,010564528,
208802884,2020,JEANNE DIETSCH FOR NH SENATE,43 PINE STREET,PETERBOROUGH,NH,03458,2000,,812363236,
208802884,2020,JEFF STEINBORN FOR SENATE,978 JASMINE DRIVE,LAS CRUCES,NM,88004,5000,,852706185,
208802884,2020,JERRY STOGSDILL COMMITTEE TO ELECT,4414 TOMAHAWK ROAD,PRAIRIE VILLAGE,KS,66208,500,,811604067,
208802884,2020,JO ELLA FOR KANSAS,PO BOX 14534,LENEXA,KS,66285,1000,,834595437,
208802884,2020,KANSAS FOR WARD SENATE,3100 E CLARK,WICHITA,KS,67211,500,,843040699,
208802884,2020,KATHY WOLFE MOORE FOR REPRESENTATIVE,3209 NORTH 131ST STREET,KANSAS CITY,KS,66109,500,,999999999,
208802884,2020,KATHERINE D ROGERS,804 ALTON WOODS DRIVE,CONCORD,NH,03301,350,,999999999,
208802884,2020,KATIE FOR KANSAS,14016 SOUTH TOMAHAWK DRIVE,OLATHE,KS,66062,500,,844359245,
208802884,2020,KRISTA GRIFFITH FOR DELAWARE,2207 CONCORD PIKE 119,WILMINGTON,DE,19803,600,,823133029,
208802884,2020,LARRY LAMBERT FOR STATE REPRESENTATIVE,18 YALE AVENUE,CLAYMONT,DE,19703,600,,825248753,
208802884,2020,LEADING COLORADO FORWARD,PO BOX 102766,DENVER,CO,80250,65000,,832522034,
208802884,2020,LINDSEY CONSTANCE FOR KANSAS,13913 73RD STREET,SHAWNEE,KS,66216,500,,834578040,
208802884,2020,COMMITTEE TO ELECT LIZ BECKER,10040 WEST CHEYENNE AVENUE 170-251,LAS VEGAS,NV,89129,1000,,841826032,
208802884,2020,COMMITTEE TO ELECT LOU D'ALLESANDRO,332 ST JAMES AVENUE,MANCHESTER,NH,03102,2000,,020519208,
208802884,2020,LOUIS RUIZ FOR BETTER GOVERNMENT,2914 N 46TH AVENUE,KANSAS CITY,KS,66103,500,,999999999,
208802884,2020,MADAME PRESIDENT PAC,91 ALEXANDER DRIVE,MANCHESTER,NH,03109,8000,,841950689,
208802884,2020,MAINE HOUSE DEMOCRATIC CAMPAIGN COMMITTEE,PO BOX 2021,AUGUSTA,ME,04338,2000,,222695883,
208802884,2020,MAJORITY FORWARD,PO BOX 1491,JEFFERSON CITY,MO,65102,7500,,814537836,
208802884,2020,MARTIN HICKEY FOR SENATE DISTRICT 20,PO BOX 21608,ALBUQUERQUE,NM,87154,5000,,842758903,
208802884,2020,MIMI STEWART WHIP PAC,313 MOON STREET NORTHEAST,ALBUQUERQUE,NM,87123,5000,,831870869,
208802884,2020,MOE PAC,5818 JONES PLACE NORTHWEST,ALBUQUERQUE,NM,87120,5000,,810694116,
208802884,2020,MURPHY FOR GOVERNOR 2021 INC,196 WEST STATE STREET,TRENTON,NJ,08608,4900,,853289051,
208802884,2020,NATIONAL CONFERENCE OF DEMOCRATIC MAYORS,1660 L STREET NW SUITE 501,WASHINGTON,DC,20036,25000,,521535470,
208802884,2020,NC DEMOCRATIC LEADERSHIP COMMITTEE BUILDING FUND,434 FAYETTEVILLE STREET SUITE 2020,RALEIGH,NC,27601,50000,,852631459,
208802884,2020,NEIGHBORS FOR MOORE,PO BOX 742,MIDDLETOWN,DE,19709,600,,851748354,
208802884,2020,NEVADA ASSEMBLY DEMOCRATIC CAUCUS,2320 PASEO DEL PRADONSUITE B107,LAS VEGAS,NV,89101,90000,,880205213,
208802884,2020,NEVADA SENATE DEMOCRATS,2320 PASEO DEL PRADO,LAS VEGAS,NV,89101,90000,,880316606,
208802884,2020,NEW HAMPSHIRE SENATE DEMOCRATIC CAUCUS,105 NORTH STATE STREET,CONCORD,NH,03301,9000,,020473096,
208802884,2020,NEW MEXICANS FOR PUBLIC SAFETY,PO BOX 27654,ALBUQUERQUE,NM,87125,5000,,814306403,
208802884,2020,NEW MEXICO ACCOUNTABILITY PROJECT,518 SYCAMORE DRIVE SE,ALBUQUERQUE,NM,87106,5000,,823387729,
208802884,2020,NEW MEXICO DEFENSE FUND,PO BOX 2383,SANTA FE,NM,87504,5000,,455077813,
208802884,2020,NEW MEXICO SENATE DEMOCRATS,313 MOON STREET NORTHEAST,ALBUQUERQUE,NM,87108,25000,,821045511,
208802884,2020,NM HOUSE DEMOCRATIC CAMPAIGN COMMITTEE,PO BOX 27066,ALBUQUERQUE,NM,87125,5000,,473966550,
208802884,2020,NM SENATE MAJORITY LEADER PAC,708 PASEO DE PERALTA,SANTA FE,NM,87501,5000,,821222921,
208802884,2020,NM WOMEN RISING,2300 BUENA VISTA DRIVE SOUTHEAST 1,ALBUQUERQUE,NM,87106,5000,,812861509,
208802884,2020,OHIO HOUSE DEMOCRATIC CAUCUS BUILDING FUND,545 EAST TOWN STREET,COLUMBUS,OH,43215,10000,,473174375,
208802884,2020,OUR FUTURE PAC,27 SPRING STREET,BURLINGTON,VT,05401,4000,,999999999,
208802884,2020,PA FUND FOR CHANGE,2034 SOUTH COLORADO STREET,PHILIDELPHIA,PA,19145,50000,,824466214,
208802884,2020,PAM CURTIS FOR STATE REPRESENTATIVE,322 NORTH 16TH STREET,KANSAS CITY,KS,66102,500,,464968788,
208802884,2020,PATRICIA PETTEY,5316 LAKEWOOD STREET,KANSAS CITY,KS,66106,500,,999999999,
208802884,2020,PAUL A BACA FOR NM SENATE,9 PERFECTO,BELEN,NM,87002,5000,,842232452,
208802884,2020,PEOPLE FOR GAIL CHASEY,508 MORNINGSIDE DRIVE SOUTHEAST,ALBUQUERQUE,NM,87108,5000,,812953490,
208802884,2020,PEOPLE FOR GROWING OUR ECONOMY,3406 BLUE HILL AVE,GALLUP,NM,87301,5000,,475256520,
208802884,2020,PEOPLE FOR MIMI STEWART,313 MOON STREET NORTHEAST,ALBUQUERQUE,NM,87123,5000,,850612998,
208802884,2020,PEOPLE FOR POPE,PO BOX 65692,ALBUQUERQUE,NM,87193,5000,,843070475,
208802884,2020,PHIL MOORE CAMPAIGN,PO BOX 120502,WEST MELBOURNE,FL,32912,1000,,843899290,
208802884,2020,POSKIN4KS,12924 HOWE DRIVE,LEAWOOD,KS,66209,500,,842678915,
208802884,2020,REPRESENTATIVE MAJORITY LEADERSHIP OFFICE FUND,PO BOX 25385,ALBUQUERQUE,NM,87101,5000,,593806150,
208802884,2020,ROYERS FOR NEBRASKA,15927 O CIRCLE,OMAHA,NE,68135,500,,844453260,
208802884,2020,SADDLE PAC,PO BOX 27654,ALBUQUERQUE,NM,87125,5000,,842801588,
208802884,2020,SENATE DEMOCRATIC CAMPAIGN COMMITTEE,PO BOX 2207,AUGUSTA,ME,04338,2000,,010478979,
208802884,2020,SENATE DEMOCRATIC CAUCUS,PO BOX 198822,NASHVILLE,TN,37219,10000,,621395070,
208802884,2020,SENATE MAJORITY PAC,700 13TH STREET NW SUITE 600,WASHINGTON,DC,20005,100000,,272896127,
208802884,2020,SIAH FOR SENATE,PO BOX 1711,SLIVER CITY,NM,88062,5000,,843170146,
208802884,2020,SOUCY FOR SENATE,91 ALEXANDER DRIVE,MANCHESTER,NH,03109,2000,,460562207,
208802884,2020,SOUTH CAROLINA HOUSE DEMOCRATIC CAUCUS,BLATT BUILDING ROOM 335A PO BOX 12,COLUMBIA,SC,29211,10000,,570969662,
208802884,2020,SPIROS MANTZAVINOS FOR THE 7TH,124 WALLASEY ROAD,WILMINGTON,DE,19808,600,,844179100,
208802884,2020,SUE FORD FOR NH,557 SUGAR HILL ROAD,EASTON,NH,03580,2000,,844822672,
208802884,2020,SYKES FOR SENATE,10227 THEDEN CIRCLE,LENEXA,KS,66220,500,,813628870,
208802884,2020,TALLMAN FOR STATE SENATE,133 GRIEGOS ROAD NORTHWEST,ALBUQUERQUE,NM,87107,5000,,813571779,
208802884,2020,THE COMMITTEE TO ELECT COLE FINE,22214 WEST 119TH TERRACE,OLATHE,KS,66061,500,,845190968,
208802884,2020,THE COMMITTEE TO ELECT KRISTEE WATSON,35 MESQUITE VILLAGE CIRCLE,HENDERSON,NV,89102,1000,,824793111,
208802884,2020,THE FRIENDS OF JENN ALFORD-TEASTER,PO BOX 472,BRADFORD,NH,03221,2000,,824417064,
208802884,2020,THE STEVE PAC,105 NORTH STATE STREET,CONCORD,NH,03301,5000,,833931703,
208802884,2020,TOM HOLLAND FOR KANSAS SENATE,PO BOX 165,BALDWIN CITY,KS,66006,500,,262582971,
208802884,2020,TOM SHERMAN FOR STATE SENATE,1159 WASHINGTON ROAD,RYE,NH,03870,2000,,812841560,
208802884,2020,TRUE BLUE PAC,708 PASEO DE PERALTA,SANTA FE,NM,87501,5000,,455088689,
208802884,2020,VARGAS FOR NEBRASKA,713 CANIGLIA PLAZA,OMAHA,NE,68108,500,,474808487,
208802884,2020,VERMONT DEMOCRATIC PARTY,P O BOX 1220,MONTPELLIER,VT,50601,10000,,030199446,
208802884,2020,VOTE WEBER,5255 NORTHWEST 12TH STREET,LINCOLN,NE,68521,500,,844541083,
208802884,2020,WILLIAM BOLTON FOR SENATE,167 RESERVOIR ROAD,PLYMOUTH,NH,03264,2000,,825093664,
208802884,2020,WIN MINNESOTA FEDERAL PAC,1600 UNIVERSITY AVENUE W SUITE 309,SAINT PAUL,MN,55104,10000,,743238362,
208802884,2020,WOODARD FOR KANSAS,9051 RENNER BLVD APT 3002,LENEXA,KS,66219,500,,824099635,
208802884,2020,ZETA PAC,PO BOX 27654,ALBUQUERQUE,NM,87125,5000,,842583418,
461457252,2021,CONSERVATIVES FOR PRINCIPLED LEADERSHIP,1103 HAYS ST,TALLAHASSEE,FL,32301,25000,0,475537768,
461457252,2021,FLORIDA REPUBLICAN SENATORIAL CAMPAIGN COMMITTEE,2640-A MITCHAM DR,TALLAHASSEE,FL,32308,25000,0,472058962,
461457252,2021,FLORIDA DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE,PO BOX 1701,TALLAHASSEE,FL,32302,10000,0,815009959,
461457252,2021,MIGHTY MISSOURI PAC,12026 MANCHESTER ROAD,ST LOUIS,MO,63131,5500,0,842388647,
461457252,2021,SUNSHINE STATE CONSERVATIVES,115 EAST PARK AVE STE 1,TALLAHASSEE,FL,32301,5000,0,464186442,
461457252,2021,MISSOURI FORWARD,PO BOX 2112,JEFFERSON CITY,MO,65102,3000,0,821674685,
461457252,2021,417 PAC,901 E BATTLEFIELD ROAD,SPRINGFIELD,MO,65807,2250,0,842353838,
461457252,2021,LINCOLN PAC,4304 E SERENADE STREET,SPRINGFIELD,MO,65809,1750,0,821882610,
461457252,2021,OZARK GATEWAY LEADERSHIP PAC,7509 NW TIFFANY SPRINGS PKWY STE 30,KANSAS CITY,MO,64153,1750,0,842214010,
461457252,2021,SAINT CHARLES ORGANIZATION OF REPUBLICANS,PO BOX 1742,ST CHARLES,MO,63302,1250,0,450752236,
461457252,2021,AMERICAN DREAM PAC,217 E CAPITOL AVE,JEFFERSON CITY,MO,65101,1000,0,832305575,
461457252,2021,CONSERVATIVE LEADERSHIP FOR SOUTHEAST MISSOURI,PO BOX 609,KENNETT,MO,63857,1000,0,851110662,
461457252,2021,CRYSTAL PAC,6395 S RANGELINE RD,COLUMBIA,MO,65201,1000,0,843045229,
461457252,2021,DOUGPAC,4657 FOREST VALLEY DRIVE,ST LOUIS,MO,63128,1000,0,841879320,
461457252,2021,FREEDOM'S PROMISE PAC,10260 MANCHESTER ROAD,ST LOUIS,MO,63122,1000,0,832370028,
461457252,2021,JACKSON COUNTY LEADERSHIP PAC,2300 MAIN ST 9TH FL,KANSAS CITY,MO,64108,1000,0,843135141,
461457252,2021,OLD DRUM CONSERVATIVE PAC,121 MADISON ST,JEFFERSON CITY,MO,65101,1000,0,831242618,
461457252,2021,STL DEMOCRATIC COALITION,PO BOX 78358,ST LOUIS,MO,63178,1000,0,852799683,
461457252,2021,TONY PAC,PO BOX 8666,ST JOSEPH,MO,64508,1000,0,842749630,
461457252,2021,TRUTH IN CAMPAIGNS,PO BOX 10136,KANSAS CITY,MO,64171,1000,0,832179690,
461457252,2021,CONSERVATIVE CITIZENS COALITION,3339 N EAST AVENUE,SPRINGFIELD,MO,65803,750,0,490425055,
461457252,2021,FOUR RIVERS PAC,PO BOX 1011,WASHINGTON,MO,63068,750,0,843641459,
461457252,2021,JB PAC,121 MADISON ST,JEFFERSON CITY,MO,65101,750,0,861460773,
461457252,2021,KC NEIGHBORS FOR PROGRESS,PO BOX 412867,KANSAS CITY,MO,64141,750,0,833391740,
461457252,2021,LEWIS AND CLARK LEADERSHIP PAC,9465 LIME STONE ROAD,PARKVILLE,MO,64152,750,0,843331274,
461457252,2021,SOUTHERN DRAWL PAC,PO BOX 52,JEFFERSON CITY,MO,65102,750,0,872138340,
461457252,2021,SOUTHWEST MISSOURI PATRIOT PAC,PO BOX 5042,JOPLIN,MO,64803,750,0,842792615,
461457252,2021,THE WONDERDOG PAC,121 MADISON ST,JEFFERSON CITY,MO,65101,750,0,871179273,
461457252,2021,TRUE NORTH PAC,PO BOX 414471,KANSAS CITY,MO,64141,750,0,841881258,
461457252,2021,VOTERS FOR GOOD GOVERNMENT PAC,3499 WAINWRIGHT STREET,ST CHARLES,MO,63301,750,0,824042750,
521974904,2022,FRIENDS OF TINA KOTEK,PO BOX 42304,PORTLAND,OR,97242,10000,0,204689019,
521974904,2022,MILLS FOR MAINE,PO BOX 94,AUGUSTA,ME,04332,1725,0,842213980,
521974904,2022,MAINE DEMOCRATIC STATE COMMITTEE,PO BOX 5258,AUGUSTA,ME,04332,15000,0,010227304,
521974904,2022,DP STRATEGIES LLC DBA BROWN STRATEGY GROUP,1230 K STREET NW,WASHINGTON,DC,20005,9532,0,814341794,
841328830,2022,MARILYN DONDERO LOOP CAMPAIGN,9811 W CHARLESTON BLVD STE 2-420,LAS VEGAS,NV,89117,1000,,,
841328830,2022,COMMITTEE TO ELECT STEVEN YEAGER,10120 W FLAMINGO ROAD SUITE 4162,LAS VEGAS,NV,89147,1000,,,
841328830,2022,COMMITTEE TO ELECT MICHELLE GORELOW,8545 W WARM SPRINGS RD SUITE A-4,LAS VEGAS,NV,89113,1000,,,
841328830,2022,CAMPAIGN FOR BRITTNEY MILLER,9030 W SAHARA 364,LAS VEGAS,NV,89117,1000,,,
841328830,2022,COMMITTEE TO ELECT ELAINE MARZOLA,2420 TIDEN WAY,HENDERSON,NV,89074,1000,,,
841328830,2022,FRIENDS FOR LESLEY COHEN,2654 WINDMILL PKWY 415,HENDERSON,NV,89074,1000,,,
841328830,2022,CAMPAIGN COMMITTEE TO ELECT SANDRA JAUREGUI,7582 LAS VEGAS BLVD S SUITE 118,LAS VEGAS,NV,89123,1000,,,
841328830,2022,COMMITTEE TO ELECT DANIELE MONROE-MORENO,5575 SIMMONS ST STE 154 N,LAS VEGAS,NV,89031,1000,,,
841328830,2022,COMMITTEE TO ELECT JULIE PAZINA,10933 PINION WOODS COURT,HENDERSON,NV,89052,1000,,,
841328830,2022,COMPASSION & CHOICES ACTION NETWORK MASSACHUSETTS INDEPENDENT EXPENDITURE,8156 S WADSWORTH BLVD E173,LITTLETON,CO,80128,66000,,920236895,
841328830,2022,CONNECTICUT DECISIONS PAC,8156 S WADSWORTH BLVD E173,LITTLETON,CO,80128,48000,,920415863,
841328830,2022,LARRY LAMBERT FOR STATE REPRESENTATIVE,18 YALE AVENUE,CLAYMONT,DE,19703,200,,,
841328830,2022,SPIROS MANTZAVINOS FOR THE 7TH,124 WALLASEY ROAD,WILMINGTON,DE,19808,200,,,
841328830,2022,FRIENDS OF LAURA STURGEON,414 FOULKSTONE ROAD,WILMINGTON,DE,19803,200,,,
841328830,2022,WALSH FOR THE 9TH,2607 BELAIRE DRIVE,WILMINGTON,DE,19808,200,,,
841328830,2022,FRIENDS OF CYNDIE ROMER,105 ENTRE LANE,NEWARK,DE,19702,600,,,
841328830,2022,FRIENDS TO ELECT KYRA HOFFNER,2024 FAST LANDING ROAD,DOVER,DE,19901,600,,,
841328830,2022,DESHANNA NEAL FOR DISTRICT 13,1536 CLAYTON ROAD,WILMINGTON,DE,19805,600,,,
841328830,2022,ELECT FRANK BURNS FOR CHANGE FOR THE 21ST,1 OAK AVENUE,NEWARK,DE,19711,600,,,
841328830,2022,ELECT KEEGAN WORLEY,23056 CALDWELL CIRCLE,LEWES,DE,19958,600,,,
841328830,2022,FRIENDS OF KYLE EVANS GAY,2400 WEST HEATHER ROAD,WILMINGTON,DE,19803,200,,,
841328830,2022,COMPASSION & CHOICES ACTION NETWORK EAST PAC,8156 S WADSWORTH BLVD E173,LITTLETON,CO,80128,5000,,883757249,
841328830,2022,WES MOORE FOR MARYLAND,PO BOX 50123,BALTIMORE,MD,21211,2090,,,
840445578,2023,SCHOOL NUTRITION ASSOCIATION PAC,2900 S QUINCY STREET SUITE 700,ARLINGTON,VA,22206,,,840445578,
133539048,2023,Planned Parenthood Votes,123 William Street 10th floor,New York,NY,10038,421731,,134128897,
133539048,2023,Planned Parenthood Action Kentucky,200 S Meridian St Ste 400,Indianapolis,IN,46225,213347,,475049056,
133539048,2023,Pennsylvanians for Judicial Fairness,1735 Market Street,Philadelphia,PA,19103,150000,,923666004,
133539048,2023,Planned Parenthood Virginia PAC,201 N Hamilton St,Richmond,VA,23221,108128,,208710245,
133539048,2023,Planned Parenthood NJ Super PAC Inc,196 Speedwell Avenue,Morristown,NJ,37960,100000,,932815895,
133539048,2023,#VoteProChoice PAC,PO Box 1452,New York,NY,10276,56250,,873379951,
133539048,2023,MoveOnorg Political Action,1442 Walnut Street STE 358,Berkeley,CA,94709,25000,,943324022,
133539048,2023,Emerge America,4 Embarcadero Center STE 1400,San Francisco,CA,94111,10000,,900787684,
