DoingBusinessAsName,PrincipalOfcrBusinessName,GrossReceiptsAmt,GroupReturnForAffiliatesInd,WebsiteAddressTxt,FormationYr,ActivityOrMissionDesc,VotingMembersGoverningBodyCnt,VotingMembersIndependentCnt,TotalEmployeeCnt,CYContributionsGrantsAmt,CYGrantsAndSimilarPaidAmt,CYBenefitsPaidToMembersAmt,CYSalariesCompEmpBnftPaidAmt,CYTotalProfFndrsngExpnsAmt,CYTotalFundraisingExpenseAmt,CYOtherExpensesAmt,CYTotalExpensesAmt,TotalAssetsBOYAmt,TotalAssetsEOYAmt,TotalLiabilitiesBOYAmt,TotalLiabilitiesEOYAmt,NetAssetsOrFundBalancesBOYAmt,DescribedInSection501c3Ind,ScheduleBRequiredInd,PoliticalCampaignActyInd,LobbyingActivitiesInd,DonorAdvisedFundInd,MoreThan5000KToOrgInd,MoreThan5000KToIndividualsInd,ProfessionalFundraisingInd,FundraisingActivitiesInd,GrantsToOrganizationsInd,GrantsToIndividualsInd,ScheduleJRequiredInd,GrantToRelatedPersonInd,BusinessRlnWithOrgMemInd,BusinessRlnWithFamMemInd,BusinessRlnWithOfficerEntInd,TerminateOperationsInd,PartialLiquidationInd,DisregardedEntityInd,RelatedEntityInd,RelatedOrganizationCtrlEntInd,TrnsfrExmptNonChrtblRltdOrgInd,ActivitiesConductedPrtshpInd,ScheduleORequiredInd,FilerEIN,TaxYear,PrincipalOfficerNm,SubjectToProxyTaxInd,TransactionWithControlEntInd,AllAffiliatesIncludedInd
LAWRENCEBURG ROTARY CLUB DISTRICT,Michael Sitarz,1037176.0,False,ROTARYLAWRENCEBURGTN.ORG,1947,"TO PROVIDE SERVICE TO THE COMMUNITY, ESPECIALLY CHILDREN AND YOUTH, THROUGH SCHOLARSHIPS; JOINT SUPPORT OF ROTARY PARK WITH THE CITY GOVERNMENT; YOUTH PROGRAMS AND CHARITIES IN THIS COMMUNITY; ROTARY INTERENATIONAL PROJECTS FOR CHILD HEALTH, ECONOMIC DEVELOPMENT AND WORLD UNDERSTANDING, AS WELL AS PROVIDING FELLOWSHIP OPPORTUNITIES FOR COMMUNITY- MINDED MEMBERS.",11.0,11.0,0.0,3873.0,0.0,0.0,32724.0,0.0,537689.0,746336.0,779060.0,1312107.0,1441132.0,190400.0,156100.0,1121707.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,620757525,2023,JOHN BEASLEY,True,True,True
LAWRENCEBURG ROTARY CLUB DISTRICT,Michael Sitarz,3435504.0,False,ROTARYLAWRENCEBURGTN.ORG,1968,PROMOTES SUPPORTS YOUTH SPORTS RELATED ACTIVITIES IN THE HIKES POINT AREA. ENCOURAGE SPORTSMAN LIKE CONDUCT INSTILL VALUES FOR TOMORROWS ADULTS,23.0,0.0,6.0,19472.0,16000.0,0.0,113136.0,0.0,68708.0,72418.0,201554.0,529602.0,540336.0,3177.0,2977.0,526425.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,616034815,2023,GLENN BROWN,False,True,True
YMCA Retirement Fund,MICHAEL CEFOLE,1885551594.0,False,WWW.YRETIREMENT.ORG,1921,The mission of the YMCA Retirement Fund is to partner with YMCAs to help those who serve others build a foundation for financial security in retirement.,16.0,13.0,135.0,297287.0,311405.0,591157117.0,41312136.0,0.0,0.0,30318123.0,663098781.0,9217436636.0,10272785034.0,8500274582.0,9206393075.0,717162054.0,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,135562401,2024,GLENN BROWN,False,False,True
YMCA Retirement Fund,MICHAEL CEFOLE,165368649.0,True,N/A,2016,"INVESTING CHARITABLE CAPITAL TO CREATE ECONOMIC, SOCIAL, AND SPIRITUAL TRANSFORMATION",2.0,2.0,0.0,156428484.0,34142936.0,0.0,0.0,0.0,0.0,12960172.0,47103108.0,306507177.0,431058809.0,0.0,0.0,306507177.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,812375745,2024,AIMEE MINNICH,True,False,True
CAF AMERICA,MICHAEL CEFOLE,1184784383.0,True,WWW.CAFAMERICA.ORG,1992,TO ENABLE U.S. TAXPAYERS TO GIVE TO VALIDATED CHARITIES ACROSS BORDERS AROUND THE WORLD.,11.0,11.0,141.0,1039355274.0,993190177.0,0.0,16557296.0,16776.0,1186451.0,11687239.0,1021451488.0,444916585.0,485759064.0,13004718.0,6727609.0,431911867.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,431634280,2024,JESSICA KRAFFT,True,False,True
CAF AMERICA,SHANE JACOBSON,3156765281.0,False,WWW.CANCER.ORG,1922,"IMPROVE THE LIVES OF PEOPLE WITH CANCER AND THEIR FAMILIES THROUGH ADVOCACY, RESEARCH, AND PATIENT SUPPORT, TO ENSURE EVERYONE HAS AN OPPORTUNITY TO PREVENT, DETECT, TREAT, AND SURVIVE CANCER.",19.0,19.0,3348.0,689729471.0,201592542.0,0.0,330747330.0,10574766.0,125204617.0,248946252.0,791860890.0,1809676040.0,1746878475.0,531311280.0,450949601.0,1278364760.0,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,131788491,2024,JESSICA KRAFFT,False,True,True
CAF AMERICA,SHANE JACOBSON,2065545703.0,True,HTTP://WWW.ONLINEGIVINGFOUNDATION.ORG/,2015,"THE MISSION OF THE AMERICAN ONLINE GIVING FOUNDATION, INC. (THE ""FOUNDATION"") IS TO CONNECT CHARITIES WITH THE WORLD'S LARGEST COMPANIES AND THEIR EMPLOYEES, USING TECHNOLOGY TO TRANSFORM THE WAY THEY RECEIVE FUNDS AND FREE UP THEIR TIME AND RESOURCES TO FOCUS ON DELIVERING COMMUNITY IMPACT.",3.0,3.0,0.0,2027047275.0,2125739182.0,0.0,0.0,0.0,0.0,61698183.0,2187437365.0,376372692.0,269521838.0,165238058.0,170963617.0,211134634.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,810739440,2024,BRYAN DE LOTTINVILLE,True,True,True
CAF AMERICA,SHANE JACOBSON,607792.0,False,www.smilescharity.org,2009,"Smiles Charity is a non-profit organization dedicated to changing the world one home, one family, at a time, by providing mortgage free homes for wounded war veterans and/or first responders.",4.0,4.0,0.0,387806.0,332386.0,0.0,0.0,0.0,131538.0,142979.0,475365.0,678960.0,594413.0,165238058.0,0.0,678960.0,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,271346553,2024,Janis K Ferris,False,True,True
CAF AMERICA,David Holmberg,6393273941.0,True,www.ahn.org,2009,"TO CREATE A REMARKABLE HEALTH EXPERIENCE, FREEING PEOPLE TO BE THEIR BEST.",196.0,75.0,28246.0,43088084.0,573278.0,0.0,2748606085.0,227420.0,1493864.0,3134746709.0,5884153492.0,4334308148.0,4469412095.0,2258752324.0,2268972694.0,2075555824.0,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,821406555,2024,Janis K Ferris,False,True,True
CAF AMERICA,David Holmberg,46631420.0,True,N/A,1961,THE MISSION OF SCHOLARSHIP AMERICA IS TO ELIMINATE BARRIERS TO EDUCATIONAL SUCCESS SO THAT ANY STUDENT CAN PURSUE THEIR DREAM.,3739.0,3317.0,8.0,27859977.0,25753219.0,0.0,0.0,23599.0,435431.0,3553333.0,29330151.0,253059625.0,277252707.0,0.0,0.0,253059625.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,237039405,2024,MICHAEL NYLUND,True,True,True
CAF AMERICA,David Holmberg,14918955280.0,True,WWW.MAYOCLINIC.ORG,1961,"PATIENT CARE, MEDICAL RESEARCH AND MEDICAL EDUCATION",186.0,47.0,65470.0,760981484.0,1672735071.0,0.0,6424890223.0,0.0,3149124.0,6227518506.0,14325143800.0,17746970382.0,17859698606.0,9687931325.0,9183760893.0,8059039057.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,383952644,2024,GIANRICO FARRUGIA MD,True,True,True
CAF AMERICA,David Holmberg,198000.0,True,WWW.CCHRTEXAS.ORG,1989,TO INVESTIGATE AND EXPOSE PSYCHIATRIC VIOLATIONS OF HUMAN RIGHTS.,4.0,4.0,7.0,193313.0,0.0,0.0,173499.0,0.0,9361.0,107628.0,281127.0,550878.0,469375.0,5988.0,7612.0,544890.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,742683124,2024,JERRY W BOSWELL,True,True,True
CAF AMERICA,David Holmberg,1972.0,True,WWW.MCBRIDEFOUNDATION.ORG,2005,"TO COMBAT CRIPPLING BONE AND JOINT DISEASE IN OKLAHOMA VIA EDUCATION, TREATMENT AND RESEARCH.",7.0,7.0,0.0,1000.0,86112.0,0.0,0.0,0.0,14903.0,87437.0,173549.0,189617.0,0.0,18041.0,0.0,171576.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,202144771,2024,GREG GISLER,True,True,True
CAF AMERICA,David Holmberg,2475909383.0,False,https://wvumedicine.org/ruby-memorial-hospital/,1984,"WVU Hospitals exists to provide a quality healthcare system, including tertiary services, to the citizens of WV and the surrounding region.",15.0,14.0,10142.0,7740602.0,1697195.0,0.0,747175616.0,0.0,0.0,1628558697.0,2377431508.0,2322128639.0,2428447382.0,1307461819.0,1325579851.0,1014666820.0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,550643304,2024,Michael Grace,False,False,True
UNITYPOINT HEALTH,David Holmberg,443733002.0,True,WWW.UNITYPOINT.ORG,1994,TO IMPROVE THE HEALTH OF THE PEOPLE AND COMMUNITIES WE SERVE.,13.0,10.0,3067.0,1212547.0,68000.0,0.0,248033415.0,0.0,0.0,245687030.0,493788445.0,1312724604.0,1157835703.0,1320033469.0,1213796465.0,-7308865.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,421435199,2024,SCOTT KIZER,True,True,True
UNITYPOINT HEALTH,David Holmberg,20038772753.0,True,WWW.CLEVELANDCLINIC.ORG,1994,"CARING FOR LIFE, RESEARCHING FOR HEALTH AND EDUCATING THOSE WHO SERVE.",725.0,511.0,89188.0,565978127.0,174159105.0,0.0,9019186483.0,1787790.0,26529863.0,6932642032.0,16127775410.0,24722513166.0,26534014021.0,7915074796.0,8276488083.0,16807438370.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,912153073,2024,TOMISLAV MIHALJEVIC MD,True,True,True
UNITYPOINT HEALTH,David Holmberg,57982785.0,True,WWW.THEMINDTRUST.ORG,2006,"THE MIND TRUST IS AN EDUCATION NONPROFIT ORGANIZATION FOCUSED ON SYSTEMIC CHANGES THAT ENSURE EVERY STUDENT IN INDIANAPOLIS, ACROSS INDIANA AND CONNECTICUT, AND BEYOND HAS ACCESS TO AN EXCELLENT EDUCATION. SINCE LAUNCHING IN 2006, THE MIND TRUST HAS SUPPORTED THE LAUNCH OF MORE THAN 50 SCHOOLS THAT WILL SERVE OVER 22,000 STUDENTS AT SCALE ALONGSIDE 15 EDUCATION NONPROFIT ORGANIZATIONS THAT ARE LEADING EDUCATION CHANGE. IN EVERY REGION THEY SERVE, THE MIND TRUST STRIVES TO PROVIDE EVERY STUDENT ACCESS TO AN EXCELLENT EDUCATION BY AMPLIFYING THE POWER OF NEIGHBORHOODS AND COMMUNITIES TO LEAD EDUCATION CHANGE AND SUPPORTING SCHOOLS TO GROW AND EXCEL IN A THRIVING EDUCATION ECOSYSTEM.",10.0,10.0,43.0,35689333.0,26415087.0,0.0,6247424.0,0.0,523828.0,2948526.0,35611037.0,34049326.0,58731314.0,2642074.0,4295653.0,31407252.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,204560286,2024,BRANDON BROWN,True,True,True
UNITYPOINT HEALTH,David Holmberg,4067655.0,True,WWW.TRIKAPPA.ORG,1901,"THE OBJECT OF THIS ORGANIZATION SHALL BE TO BRING WOMEN INTO CLOSE, UNSELFISH RELATIONSHIP FOR THE PROMOTION OF CHARITY, CULTURE, AND EDUCATION.",5.0,5.0,0.0,838022.0,1983592.0,0.0,0.0,0.0,0.0,508053.0,2491645.0,2874245.0,2785233.0,2642074.0,0.0,2874245.0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,237014089,2024,STEPHANIE OYLER,False,True,True
UNITYPOINT HEALTH,David Holmberg,41709447.0,True,WWW.NAACP.ORG,1901,"TO ACHIEVE EQUITY, POLITICAL RIGHTS, AND SOCIAL INCLUSION (CONTINUED ON SCH O)BY ADVANCING POLICIES AND PRACTICES THAT EXPAND HUMAN AND CIVIL RIGHTS, ELIMINATE DISCRIMINATION, AND ACCELERATE THE WELL-BEING, EDUCATION, AND ECONOMIC SECURITY OF BLACK PEOPLE AND ALL PERSONS OF COLOR.",3348.0,3348.0,42.0,38584283.0,1397771.0,0.0,1642444.0,0.0,0.0,23009445.0,26049660.0,35505109.0,37048520.0,0.0,0.0,35505109.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,237028846,2024,DERRICK JOHNSON,True,True,True
UNITYPOINT HEALTH,NICHOLAS VOGES,127212997.0,False,WWW.SHELLFOUNDATION.ORG,2000,"SHELL FOUNDATION IS A UK REGISTERED CHARITY THAT ENABLES MILLIONS OF UNDERSERVED PEOPLE TO EARN A LIVING INCOME WITH CLEAN ENERGY ACCESS IN AFRICA AND ASIA. IT FOCUSES ON THREE CORE CUSTOMER GROUPS: SMALLHOLDER FARMERS, URBAN TRANSPORTERS AND MICROENTREPRENEURS. THESE THREE SEGMENTS REPRESENTS THE LARGEST NUMBER OF PEOPLE WHOSE INCOME CAN BE MATERIALLY INCREASED THROUGH CLEAN ENERGY.",9.0,9.0,1.0,26147360.0,8432253.0,0.0,6272172.0,0.0,0.0,7967475.0,22671900.0,665369498.0,697105639.0,21233692.0,24951856.0,644135806.0,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,980368454,2024,DERRICK JOHNSON,False,False,True
UNITYPOINT HEALTH,NICHOLAS VOGES,10680565265.0,True,HTTPS://NOVONORDISKFONDEN.DK/EN/,1989,NOVO NORDISK FONDEN (NNF) CONTRIBUTES SIGNIFICANTLY TO RESEARCH AND DEVELOPMENT THAT IMPROVES THE LIVES OF PEOPLE AND THE SUSTAINABILITY OF SOCIETY THROUGH GRANTMAKING.,10.0,0.0,245.0,0.0,1171517714.0,0.0,45882892.0,0.0,0.0,34866213.0,1252266819.0,8537586696.0,8588465835.0,3348212575.0,3319545699.0,5189374121.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,981718091,2024,MADS KROGSGAARD THOMSEN,True,True,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,217130736.0,False,www.nra.org,1871,"FIREARMS SAFETY, EDUCATION, AND TRAINING; AND ADVOCACY ON BEHALF OF SAFE AND RESPONSIBLE GUN OWNERS",76.0,76.0,487.0,70349185.0,297594.0,0.0,37461920.0,10284792.0,26464886.0,132418975.0,180463281.0,168086338.0,137130382.0,145953175.0,121425607.0,22133163.0,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,530116130,2024,MADS KROGSGAARD THOMSEN,True,True,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,95392338026.0,True,www.aarp.org,1958,"AARP is a nonprofit, nonpartisan organization empowering people to choose how they live as they age.",12.0,11.0,2187.0,394574011.0,39872182.0,0.0,424518765.0,538732.0,11648590.0,1308559363.0,1773489042.0,3677175849.0,13056882027.0,973088565.0,917768412.0,2704087284.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,951985500,2024,Scott M Frisch,True,True,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,11395475.0,False,WWW.BIGGAME.ORG,1974,THE ORGANIZATION'S MISSION IS TO CONSERVE WILDLIFE AND WILDERNESS LANDS; TO EDUCATE THE YOUTH AND THE GENERAL PUBLIC AND TO PROMOTE AND PROTECT THE RIGHTS AND INTERESTS OF HUNTERS WORLDWIDE.,17.0,17.0,16.0,6007681.0,962500.0,0.0,2093515.0,0.0,1009320.0,7885287.0,10941302.0,16767755.0,16189603.0,3389385.0,2800527.0,13378370.0,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,510157792,2024,RICHARD BIGGERS,True,False,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,369380362.0,True,WWW.HAWAIIDENTALSERVICE.COM,1962,PROMOTE BETTERMENT OF MEDICAL & DENTAL HEALTH OF THE PUBLIC FOR THE GENERAL WELFARE OF THE COMMUNITY,15.0,8.0,160.0,0.0,1988639.0,212600641.0,16131152.0,0.0,0.0,16442609.0,247163041.0,400402813.0,448191415.0,34290492.0,30617383.0,366112321.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,990107971,2024,DIANE SL PALOMA,True,True,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,139000321.0,True,WWW.BGCA.ORG,2002,"TO PROMOTE EXCLUSIVELY THE SOCIAL WELFARE OF BOYS AND GIRLS IN THE VARIOUS STATES, TO RECEIVE, INVEST, AND DISBURSE FUNDS, & TO HOLD PROPERTY FOR THE PURPOSE OF THE CORPORATION.",365.0,244.0,0.0,136707437.0,116734016.0,0.0,2925064.0,0.0,0.0,13267323.0,132926403.0,38283591.0,47836580.0,28945402.0,33262728.0,9338189.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,912117699,2024,JAMES L CLARK,True,True,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,57140663.0,True,WWW.EVERYTOWN.ORG,2007,"THE PRIMARY ACTIVITY OF EVERYTOWN FOR GUN SAFETY ACTION FUND IS TO PROMOTE GUN SAFETY LEGISLATION AND INITIATIVES AND REDUCE GUN VIOLENCE THROUGH THE EDUCATION OF POLICY-MAKERS, THE PRESS, AND THE PUBLIC ABOUT THE CONSEQUENCES OF GUN VIOLENCE AND ORGANIZING COMMUNITIES IN SUPPORT OF GUN SAFETY.",4.0,4.0,224.0,55448288.0,1267030.0,0.0,22190680.0,857201.0,3479027.0,32192558.0,56507469.0,23196191.0,23297960.0,2419202.0,1978082.0,20776989.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,208802884,2024,JOHN FEINBLATT,True,True,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,699955.0,True,WWW.EVERYTOWN.ORG,1972,"To provide low rent housing in Ridgeway, Iowa.",22.0,22.0,0.0,0.0,634049.0,0.0,0.0,0.0,0.0,56390.0,690439.0,100692.0,0.0,6848.0,0.0,93844.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,237179623,2024,Julie Stinson,True,True,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,0.0,True,WWW.AMERICANSFORCURES.ORG,2002,TO PROVIDE ADVOCACY DEDICATED TO PROMOTING LIFESAVING STEM CELL RESEARCH AND THERAPY DEVELOPMENT.,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,0.0,1551010.0,1551010.0,-1550755.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,571136023,2024,ROBERT N KLEIN II,True,True,True
UNITYPOINT HEALTH,DOUGLAS J HAMLIN,492555.0,False,https://www.ourkidssonoma.org/,2002,"Our Kids Our Future is a voter-led campaign to pass the Sonoma County Child Care & Children's Health Initiative, which will establish a local revenue stream dedicated to supporting our youngest residents.",4.0,4.0,0.0,492555.0,0.0,0.0,29648.0,0.0,4530.0,425477.0,455125.0,221464.0,53953.0,1551010.0,0.0,221464.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,871832544,2024,Ananda Sweet,False,True,True
